Image,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
2098late4,0.3394791781902313,0.29112520813941956,0.16234521567821503,0.06437855958938599,0.587867021560669,0.03748590499162674,0.11056923121213913,0.07548274844884872,0.9876115322113037,0.03928949683904648,0.4354453682899475,0.6771213412284851,0.0607096329331398,0.13654664158821106,0.13885191082954407,0.07868053019046783,0.3171022832393646,0.3200899362564087,0.11647515743970871,0.2717871367931366,0.06672870367765427,0.53749018907547,0.33629053831100464,0.28673693537712097,0.014808036386966705,0.5989870429039001,0.23879094421863556,0.33504295349121094,0.4613061249256134,0.1300012469291687,0.5279809236526489,0.3316795527935028,0.07699058949947357,0.029386965557932854,0.5937228202819824,0.07578060775995255,0.4059333801269531,0.3037947118282318,0.6531603932380676,0.649764895439148,0.28516581654548645,0.5153979063034058,0.6519631743431091,0.5222809910774231,0.267850786447525,0.4726792275905609,0.9365710020065308,0.6389533877372742,0.1883762627840042,0.4229598641395569,0.9596359133720398,0.5819129347801208,0.29990988969802856,0.3326840102672577,0.10860264301300049,0.39987713098526,0.055449265986680984,0.18509624898433685,0.37083572149276733,0.5510296821594238,0.4945712685585022,0.8877220749855042,0.08154178410768509,0.7205140590667725
2076late6,0.3385201096534729,0.3088267147541046,0.1792406588792801,0.07160040736198425,0.5913984179496765,0.051451198756694794,0.11385320872068405,0.09566330164670944,0.986025333404541,0.05332859978079796,0.45307084918022156,0.6910799741744995,0.08340217918157578,0.1384710669517517,0.1722199022769928,0.0812004953622818,0.3108576536178589,0.33961567282676697,0.10386950522661209,0.27924469113349915,0.07933434844017029,0.5505031943321228,0.3597714900970459,0.2808797061443329,0.02628759853541851,0.6077410578727722,0.2754577100276947,0.35668861865997314,0.4744499921798706,0.16549429297447205,0.5561589598655701,0.34245386719703674,0.09294965118169785,0.03698895871639252,0.6047403812408447,0.08568155765533447,0.41053029894828796,0.30974337458610535,0.6613706946372986,0.6684356927871704,0.3287718594074249,0.5398495197296143,0.6652283072471619,0.5374852418899536,0.2806791067123413,0.4730422794818878,0.933373749256134,0.6616647243499756,0.2268761694431305,0.4602254331111908,0.9739871025085449,0.5879909992218018,0.30829915404319763,0.3473944365978241,0.11233209818601608,0.4048193395137787,0.0761868804693222,0.20684555172920227,0.39544257521629333,0.5934594869613647,0.5099133253097534,0.888260006904602,0.09277551621198654,0.7534544467926025
2144disease7,0.32827553153038025,0.2859402894973755,0.17649708688259125,0.07525386661291122,0.5735857486724854,0.08654065430164337,0.21141231060028076,0.09020395576953888,0.9934817552566528,0.08138212561607361,0.4246923625469208,0.6601248979568481,0.08314020186662674,0.14063924551010132,0.1463162899017334,0.09227749705314636,0.32752180099487305,0.33261770009994507,0.06716325879096985,0.26361244916915894,0.07182134687900543,0.5324511528015137,0.3258821368217468,0.2766554355621338,0.029200734570622444,0.5909850597381592,0.2412722259759903,0.32635536789894104,0.48573580384254456,0.18404608964920044,0.5244380831718445,0.32143083214759827,0.12360815703868866,0.05375703051686287,0.607194721698761,0.09426739066839218,0.4199587106704712,0.3132544159889221,0.6612617373466492,0.6391192078590393,0.3048238754272461,0.5066663026809692,0.6350222826004028,0.5144864320755005,0.2563474476337433,0.47445037961006165,0.9380159974098206,0.6203620433807373,0.24245375394821167,0.4156871438026428,0.9512057900428772,0.569760262966156,0.29862135648727417,0.3155839741230011,0.12503603100776672,0.3843657672405243,0.07352927327156067,0.1907462477684021,0.3870544135570526,0.5499675273895264,0.486449271440506,0.8838329911231995,0.11418137699365616,0.6999754905700684
2076late5,0.33910056948661804,0.30266353487968445,0.17930792272090912,0.06962685286998749,0.5829780697822571,0.056719761341810226,0.12314753979444504,0.09404931217432022,0.9994575381278992,0.052876025438308716,0.4443340599536896,0.6880009174346924,0.07840419560670853,0.14815282821655273,0.15872859954833984,0.08268832415342331,0.3081555962562561,0.34314629435539246,0.09922260046005249,0.27766239643096924,0.07887153327465057,0.5359514355659485,0.35247862339019775,0.2802494466304779,0.026004260405898094,0.6055013537406921,0.2610088884830475,0.3594996929168701,0.4923889935016632,0.16753830015659332,0.5426113605499268,0.33552050590515137,0.1050848588347435,0.04343193769454956,0.6113856434822083,0.08832128345966339,0.41779330372810364,0.3141503632068634,0.6645143628120422,0.6679261922836304,0.3272174894809723,0.5236424207687378,0.6504207253456116,0.5353915691375732,0.27898067235946655,0.47170761227607727,0.9391462206840515,0.6469763517379761,0.22316543757915497,0.4492934048175812,0.9731289148330688,0.5886521935462952,0.3125574588775635,0.33570748567581177,0.13176974654197693,0.39638620615005493,0.07968766242265701,0.19820673763751984,0.3912673890590668,0.5672770738601685,0.5027507543563843,0.8856736421585083,0.09807419776916504,0.7416589260101318
2044ready5,0.3397720158100128,0.280008465051651,0.15199145674705505,0.04426519200205803,0.5904209613800049,0.02494022808969021,0.1683679074048996,0.05571546405553818,0.9893894195556641,0.03764702379703522,0.43084612488746643,0.6597187519073486,0.04362068325281143,0.11856159567832947,0.11623045057058334,0.07965685427188873,0.34525203704833984,0.30504676699638367,0.07917213439941406,0.2761581242084503,0.050006285309791565,0.5391283631324768,0.3211897909641266,0.300140917301178,0.013650818727910519,0.5913552045822144,0.22279031574726105,0.30888915061950684,0.41841626167297363,0.1257367730140686,0.518121063709259,0.3185148537158966,0.05805862322449684,0.01858540065586567,0.579109251499176,0.06525000929832458,0.4018348157405853,0.27887430787086487,0.6500962972640991,0.6329218149185181,0.2761741578578949,0.514693021774292,0.6526546478271484,0.5040126442909241,0.25807204842567444,0.4757377803325653,0.9402347803115845,0.6363810300827026,0.17541350424289703,0.3970063626766205,0.9479326605796814,0.5857702493667603,0.19256989657878876,0.3226662278175354,0.08864644169807434,0.3995732367038727,0.03681918606162071,0.17056620121002197,0.35579681396484375,0.5456991195678711,0.5062214732170105,0.8849083781242371,0.07411541044712067,0.7108946442604065
2039ready13,0.3413082957267761,0.2861801087856293,0.16417139768600464,0.050389230251312256,0.5908834338188171,0.03015577420592308,0.185244619846344,0.06538311392068863,0.9895187616348267,0.04192742705345154,0.4370085895061493,0.6652922034263611,0.05452905595302582,0.12493894249200821,0.13443119823932648,0.08231934905052185,0.3232686519622803,0.31355020403862,0.08607673645019531,0.2798989415168762,0.05851157009601593,0.537204921245575,0.32505348324775696,0.2975849509239197,0.01626121997833252,0.5964012145996094,0.24072302877902985,0.31495052576065063,0.43476060032844543,0.14879247546195984,0.5277167558670044,0.3220697045326233,0.07339036464691162,0.026448218151926994,0.5823385715484619,0.07167796045541763,0.4062432050704956,0.2932037115097046,0.6532891392707825,0.6483381986618042,0.29030320048332214,0.5113154053688049,0.6538764238357544,0.5147345066070557,0.2651083767414093,0.4709145128726959,0.9391406774520874,0.6392335891723633,0.19707748293876648,0.41600942611694336,0.9536524415016174,0.585587203502655,0.20941269397735596,0.3263487219810486,0.10296515375375748,0.4036688804626465,0.046104684472084045,0.18079951405525208,0.36608484387397766,0.5487754344940186,0.5013912916183472,0.8840624690055847,0.08049865812063217,0.715282678604126
2039ready12,0.3320693373680115,0.2889893352985382,0.16204486787319183,0.054679468274116516,0.5915930867195129,0.042602408677339554,0.19779403507709503,0.07049344480037689,0.9800743460655212,0.05451039969921112,0.4382791519165039,0.6618147492408752,0.06474420428276062,0.11580924689769745,0.13799534738063812,0.07700283080339432,0.3403071165084839,0.31525248289108276,0.07355515658855438,0.2724369466304779,0.05789968743920326,0.5486176013946533,0.3328647315502167,0.28534844517707825,0.026735011488199234,0.5924583077430725,0.24864764511585236,0.3260883688926697,0.4430345296859741,0.1637147217988968,0.5344359874725342,0.3216578960418701,0.07054733484983444,0.028397755697369576,0.5937418937683105,0.07860983908176422,0.40591347217559814,0.29716143012046814,0.6555207371711731,0.6439110040664673,0.29978933930397034,0.5183173418045044,0.6553982496261597,0.5092071294784546,0.2616365849971771,0.4736981689929962,0.935978353023529,0.6425295472145081,0.21871089935302734,0.42133569717407227,0.9509036540985107,0.5808768272399902,0.20652881264686584,0.3318471610546112,0.09591268002986908,0.397114098072052,0.05548974126577377,0.18133199214935303,0.38298240303993225,0.5718764066696167,0.5143542289733887,0.8840150833129883,0.0868917927145958,0.7190722823143005
2038ready3,0.3404942452907562,0.2803024351596832,0.16433198750019073,0.056705113500356674,0.5886565446853638,0.03789088875055313,0.1891583353281021,0.06695789098739624,0.9900807738304138,0.0478481724858284,0.4378173053264618,0.6643134951591492,0.05673137679696083,0.1321834921836853,0.13446466624736786,0.08385124802589417,0.3214218020439148,0.31026986241340637,0.08817662298679352,0.2773281931877136,0.05906409025192261,0.5365350842475891,0.3318648934364319,0.29950031638145447,0.01517457328736782,0.5974127054214478,0.24282072484493256,0.31477123498916626,0.43108880519866943,0.14950087666511536,0.5271890759468079,0.3163948357105255,0.08134620636701584,0.028130143880844116,0.5856916308403015,0.07842183858156204,0.4066566526889801,0.3003217875957489,0.6585594415664673,0.647153377532959,0.2948261797428131,0.5121726393699646,0.6515967845916748,0.5223159193992615,0.2717335522174835,0.4656846225261688,0.940579354763031,0.6419496536254883,0.20472420752048492,0.4141172766685486,0.9580867886543274,0.5831533074378967,0.20881517231464386,0.32746583223342896,0.10617919266223907,0.40397459268569946,0.05224452167749405,0.18163952231407166,0.37177711725234985,0.5492730140686035,0.49872034788131714,0.8861263394355774,0.08714895695447922,0.7141662836074829
2063ready6,0.34157443046569824,0.2885672450065613,0.1700732707977295,0.05263529345393181,0.5916279554367065,0.03355688974261284,0.18517521023750305,0.06624186784029007,0.9932196736335754,0.04235829785466194,0.4370475709438324,0.6652920246124268,0.05319538712501526,0.1293688416481018,0.13543131947517395,0.08521175384521484,0.3438458740711212,0.32463186979293823,0.08296885341405869,0.27699506282806396,0.057111840695142746,0.5439237356185913,0.3387922942638397,0.2993384301662445,0.017531126737594604,0.6021124720573425,0.242121160030365,0.3207813501358032,0.4326428174972534,0.14704741537570953,0.5287870764732361,0.32178136706352234,0.07274223119020462,0.02333478443324566,0.5946100950241089,0.07378888130187988,0.40821149945259094,0.29107925295829773,0.6624757647514343,0.6394762396812439,0.30468273162841797,0.5199810862541199,0.6538292169570923,0.522904098033905,0.27334681153297424,0.4767771065235138,0.944787859916687,0.6519892811775208,0.20082488656044006,0.42206820845603943,0.9570172429084778,0.5868041515350342,0.2027590274810791,0.3294024169445038,0.1027526929974556,0.4004817605018616,0.050987571477890015,0.1849404275417328,0.37351706624031067,0.5556740760803223,0.5044182538986206,0.887897789478302,0.07986880838871002,0.7253988981246948
2144disease1,0.3301437199115753,0.28088927268981934,0.16453014314174652,0.06554708629846573,0.577567994594574,0.04955049231648445,0.09880158305168152,0.07344983518123627,0.9851328730583191,0.03586295619606972,0.42041531205177307,0.6511820554733276,0.06836339831352234,0.13619741797447205,0.1264725774526596,0.07597381621599197,0.3085033595561981,0.31746602058410645,0.09922148287296295,0.2742864787578583,0.06284534186124802,0.5317304134368896,0.3220244348049164,0.2846413254737854,0.018380945548415184,0.5861232280731201,0.22381046414375305,0.3362838327884674,0.4641179144382477,0.13136371970176697,0.5161465406417847,0.3242393732070923,0.07370179891586304,0.04310089349746704,0.5908795595169067,0.08000224083662033,0.4132513403892517,0.29211756587028503,0.650477945804596,0.6296579241752625,0.27934762835502625,0.5032241940498352,0.6390702128410339,0.5096084475517273,0.252824991941452,0.47056683897972107,0.9367110133171082,0.6195104718208313,0.18901649117469788,0.398653507232666,0.9405249357223511,0.5799327492713928,0.29977986216545105,0.315094918012619,0.11156203597784042,0.3924016058444977,0.060210470110177994,0.1763722151517868,0.36471325159072876,0.5469812750816345,0.4967362880706787,0.8838955760002136,0.08497609198093414,0.6942785382270813
2144disease3,0.3297021985054016,0.28531965613365173,0.17659884691238403,0.07229181379079819,0.5819721221923828,0.059472840279340744,0.1712445467710495,0.07713847607374191,0.9879194498062134,0.04945019632577896,0.4243876338005066,0.6575357913970947,0.07257076352834702,0.1473713517189026,0.1375146061182022,0.08349542319774628,0.32866212725639343,0.32567650079727173,0.08217263221740723,0.27105817198753357,0.07015466690063477,0.5370501279830933,0.3279123604297638,0.28429722785949707,0.020404471084475517,0.5896937847137451,0.23332293331623077,0.3223963975906372,0.4655286967754364,0.15447469055652618,0.5200483798980713,0.31736841797828674,0.10055167973041534,0.03560495376586914,0.6002134680747986,0.08276937901973724,0.41826575994491577,0.30698779225349426,0.6554609537124634,0.6371975541114807,0.2897178530693054,0.5059528946876526,0.6414557695388794,0.5223004817962646,0.25914672017097473,0.4691210985183716,0.9406253695487976,0.6236249804496765,0.21236443519592285,0.40938064455986023,0.9473398327827454,0.575999915599823,0.2823415696620941,0.32062089443206787,0.11862333863973618,0.39032986760139465,0.05957494676113129,0.18632522225379944,0.37510013580322266,0.5457554459571838,0.49105846881866455,0.8852401971817017,0.09602516144514084,0.6985946893692017
2096late9,0.3404458165168762,0.2687405049800873,0.15555651485919952,0.06339045614004135,0.5871945023536682,0.026763474568724632,0.08671041578054428,0.07397910207509995,0.9773529767990112,0.040318530052900314,0.42985108494758606,0.662270188331604,0.07832250744104385,0.1292666345834732,0.13605399429798126,0.07156119495630264,0.30771663784980774,0.3038691580295563,0.09923814237117767,0.26793453097343445,0.05805591493844986,0.5443158149719238,0.3240438401699066,0.2817535996437073,0.012069539166986942,0.5943693518638611,0.23177079856395721,0.33666980266571045,0.44683313369750977,0.1205899715423584,0.5197590589523315,0.32524994015693665,0.061383966356515884,0.025032468140125275,0.5847053527832031,0.07787996530532837,0.3972543179988861,0.2987545132637024,0.6453511118888855,0.6353358030319214,0.27907705307006836,0.5288137197494507,0.6583845615386963,0.5128976106643677,0.2625507414340973,0.472160667181015,0.9365367889404297,0.652794361114502,0.1692395806312561,0.39925166964530945,0.9489620923995972,0.5742858052253723,0.28114062547683716,0.3345381021499634,0.10070904344320297,0.40270283818244934,0.052934419363737106,0.17903448641300201,0.3700762391090393,0.5735276341438293,0.4936501085758209,0.8886095285415649,0.07440698891878128,0.7219024300575256
2093late11,0.33714818954467773,0.30034032464027405,0.17610669136047363,0.0808255597949028,0.5852949023246765,0.0529775433242321,0.11923712491989136,0.08884808421134949,0.9883401989936829,0.047614067792892456,0.44151771068573,0.6707822680473328,0.07673785090446472,0.14248418807983398,0.1641012281179428,0.08141756057739258,0.3116229176521301,0.34664928913116455,0.09812740236520767,0.27769437432289124,0.08379828184843063,0.5348021388053894,0.3464939296245575,0.2799404263496399,0.019879214465618134,0.603289783000946,0.25831934809684753,0.3536395728588104,0.4861302673816681,0.15882620215415955,0.5338749289512634,0.3343985676765442,0.10028016567230225,0.040343061089515686,0.608231246471405,0.08650992810726166,0.41359683871269226,0.3107430636882782,0.6597664952278137,0.6569250226020813,0.30961742997169495,0.5128173828125,0.647002637386322,0.5362065434455872,0.27097877860069275,0.47475466132164,0.941747784614563,0.6429877281188965,0.2226935476064682,0.45401936769485474,0.961359441280365,0.5815454721450806,0.31311675906181335,0.3257065415382385,0.12139816582202911,0.3968349099159241,0.07711712270975113,0.19834817945957184,0.38883161544799805,0.5575894713401794,0.49766573309898376,0.8860796093940735,0.09368087351322174,0.7340785264968872
2144disease2,0.3210465610027313,0.274958074092865,0.17289678752422333,0.07443691045045853,0.5768333077430725,0.07143513858318329,0.2001297026872635,0.06943431496620178,0.976195216178894,0.07218052446842194,0.42028215527534485,0.6479340195655823,0.10041050612926483,0.1422402411699295,0.13931940495967865,0.08254382759332657,0.31459710001945496,0.31349417567253113,0.06765846163034439,0.25890329480171204,0.06038809195160866,0.535657525062561,0.3191455006599426,0.27572008967399597,0.02424054592847824,0.5800949931144714,0.2315339595079422,0.33323562145233154,0.47103527188301086,0.17430570721626282,0.5172058343887329,0.3115638792514801,0.10629884898662567,0.041000574827194214,0.5991010665893555,0.09441009163856506,0.4128587245941162,0.31383582949638367,0.6611817479133606,0.6290773153305054,0.293945848941803,0.5049868822097778,0.641602635383606,0.5063204765319824,0.25101205706596375,0.4749027490615845,0.9347262978553772,0.6188760995864868,0.226309671998024,0.39122483134269714,0.9367465972900391,0.5657580494880676,0.2808598279953003,0.3163491487503052,0.1156470775604248,0.38639506697654724,0.06739207357168198,0.18633867800235748,0.38597846031188965,0.5675420165061951,0.501702606678009,0.8833518028259277,0.0970352292060852,0.6990454196929932
