Image,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
1802late94,0.05109144374728203,0.15477661788463593,0.08636672794818878,0.06122899800539017,0.12171696871519089,0.09053781628608704,0.022846492007374763,0.1648404598236084,0.03111179918050766,0.29931333661079407,0.04954567551612854,0.0802871361374855,0.05042474716901779,0.12936465442180634,0.08491264283657074,0.06585433334112167,0.06924986839294434,0.08093036711215973,0.21758905053138733,0.15966835618019104,0.018272502347826958,0.07242852449417114,0.07525657117366791,0.054570868611335754,0.13355129957199097,0.18625818192958832,0.07723595201969147,0.11307544261217117,0.15434686839580536,0.16334380209445953,0.09093566983938217,0.17374932765960693,0.16581983864307404,0.08317462354898453,0.0774703249335289,0.02440185658633709,0.3237839937210083,0.13634438812732697,0.14762714505195618,0.2657735347747803,0.1770964413881302,0.3275485336780548,0.1087261214852333,0.2830212116241455,0.13097672164440155,0.17376558482646942,0.11663063615560532,0.08548345416784286,0.20636209845542908,0.08177286386489868,0.06762421131134033,0.044969912618398666,0.088775634765625,0.07530327886343002,0.24305544793605804,0.12183615565299988,0.06547658145427704,0.1352449208498001,0.3306161165237427,0.13183246552944183,0.12559257447719574,0.07327517122030258,0.05781744047999382,0.1809089481830597,0.048949066549539566,0.04195985943078995,0.30902743339538574,0.24069853127002716,0.09293524920940399,0.05688454955816269,0.0648992583155632,0.05369263514876366,0.0975155383348465,0.03421841561794281,0.29491791129112244,0.14788265526294708,0.07643409818410873,0.1682959794998169,0.09464409202337265,0.07636497169733047,0.058961138129234314,0.15642017126083374,0.20475712418556213,0.16267243027687073,0.21465638279914856,0.13427679240703583,0.19235165417194366,0.05496571585536003,0.11828048527240753,0.06965908408164978,0.0760231539607048,0.019749721512198448,0.026459908112883568,0.12186895310878754,0.06542686372995377,0.06611528247594833,0.2607508599758148,0.30081355571746826,0.0924183651804924,0.23717616498470306,0.07420067489147186,0.1040382832288742,0.16316378116607666,0.14447380602359772,0.08743866533041,0.07684961706399918,0.38107213377952576,0.2037173956632614,0.0529717281460762,0.13817885518074036,0.10849715024232864,0.047848090529441833,0.13341739773750305,0.04690619558095932,0.07112514972686768,0.09455174207687378,0.06674125045537949,0.03862234205007553,0.05593697354197502,0.173444926738739,0.09262006729841232,0.18782982230186462,0.10558386892080307,0.1761183887720108,0.03566931188106537,0.050388723611831665,0.3126187026500702,0.06635298579931259
1802late95,0.05525774881243706,0.15556804835796356,0.08729228377342224,0.05688348785042763,0.12972888350486755,0.08441291749477386,0.023576606065034866,0.15551330149173737,0.03347695246338844,0.30306509137153625,0.04914518818259239,0.07520223408937454,0.04803416505455971,0.12254305928945541,0.0853344053030014,0.06429696083068848,0.0703209638595581,0.08459728956222534,0.21919862926006317,0.1646946370601654,0.01871226727962494,0.07119937241077423,0.07730327546596527,0.055565595626831055,0.13472966849803925,0.1868811845779419,0.08225144445896149,0.11243435740470886,0.1470501571893692,0.1610751897096634,0.08820923417806625,0.17906787991523743,0.16340816020965576,0.08405884355306625,0.0685676783323288,0.030887044966220856,0.32403600215911865,0.13540874421596527,0.14937780797481537,0.26825788617134094,0.18196991086006165,0.3267665505409241,0.10751830786466599,0.28399911522865295,0.12686787545681,0.17707286775112152,0.1103358343243599,0.08589626848697662,0.19872568547725677,0.08041264116764069,0.0695899948477745,0.044679947197437286,0.09115083515644073,0.07520823925733566,0.2393837571144104,0.1201896071434021,0.0758603885769844,0.1329330950975418,0.3347426652908325,0.13517649471759796,0.13095828890800476,0.07294666022062302,0.052736546844244,0.1808137446641922,0.051915492862463,0.040594421327114105,0.31926262378692627,0.2369636446237564,0.09713643044233322,0.054937951266765594,0.0644526481628418,0.04960096627473831,0.10102637857198715,0.03451089560985565,0.3040458559989929,0.14590419828891754,0.07754236459732056,0.16655901074409485,0.10862687975168228,0.08794610947370529,0.05832583084702492,0.1621248573064804,0.2011953592300415,0.16404657065868378,0.21716944873332977,0.13550394773483276,0.19278563559055328,0.054190706461668015,0.12180435657501221,0.06709733605384827,0.07784882187843323,0.022226225584745407,0.02804313600063324,0.12298616766929626,0.06386518478393555,0.07611272484064102,0.2557039260864258,0.29923808574676514,0.10056879371404648,0.23727767169475555,0.06509178131818771,0.10368141531944275,0.16717299818992615,0.15447241067886353,0.09086395055055618,0.07337337732315063,0.3797658681869507,0.20432215929031372,0.052087340503931046,0.13753674924373627,0.10955312103033066,0.051507700234651566,0.12945692241191864,0.04616638273000717,0.07995482534170151,0.09502910822629929,0.07263991981744766,0.03978514298796654,0.05436139926314354,0.17586028575897217,0.09224271774291992,0.18860699236392975,0.1089763417840004,0.1757994145154953,0.03127634525299072,0.051810190081596375,0.3103514611721039,0.06843459606170654
1802late81,0.0604524090886116,0.15816903114318848,0.08223003149032593,0.06169462203979492,0.12643739581108093,0.09184357523918152,0.024574516341090202,0.15964679419994354,0.033007461577653885,0.296258807182312,0.0548601932823658,0.07713817805051804,0.039390914142131805,0.12463533133268356,0.07791109383106232,0.06523215025663376,0.07034353166818619,0.08731961250305176,0.2149236500263214,0.17162682116031647,0.019054071977734566,0.07127292454242706,0.0784524530172348,0.06172947213053703,0.1282041072845459,0.18986298143863678,0.07686857879161835,0.1103857234120369,0.1503642201423645,0.1643078625202179,0.09405335783958435,0.1819784939289093,0.1618567258119583,0.08341063559055328,0.07306712865829468,0.024795573204755783,0.3255522549152374,0.13842667639255524,0.15058234333992004,0.2684791684150696,0.177305206656456,0.3201048672199249,0.1049252524971962,0.28420689702033997,0.1292179673910141,0.18374821543693542,0.12102622538805008,0.08615661412477493,0.20794878900051117,0.08131442964076996,0.07773099839687347,0.04541856423020363,0.09393656998872757,0.08173926174640656,0.24018795788288116,0.12310286611318588,0.0658673569560051,0.13207249343395233,0.3321554660797119,0.12922169268131256,0.12310364097356796,0.0698578953742981,0.0590939000248909,0.1802174597978592,0.0529756136238575,0.04625466838479042,0.3133513033390045,0.23690085113048553,0.09885797649621964,0.05289524793624878,0.059997573494911194,0.04937374219298363,0.1028127521276474,0.033133719116449356,0.3029627203941345,0.1521523892879486,0.08103340864181519,0.16939575970172882,0.10730109363794327,0.08572643995285034,0.05755766108632088,0.16689452528953552,0.2048894166946411,0.15911747515201569,0.2216174453496933,0.13863958418369293,0.19382460415363312,0.0575006864964962,0.1191968023777008,0.07334073632955551,0.07709193974733353,0.015604925341904163,0.029774324968457222,0.12331640720367432,0.06109244376420975,0.0678328275680542,0.25926512479782104,0.3029886782169342,0.09728878736495972,0.238248810172081,0.06696736067533493,0.10864754766225815,0.16465255618095398,0.15596501529216766,0.09040992707014084,0.07830312848091125,0.3764820992946625,0.2063569724559784,0.050188418477773666,0.13903288543224335,0.10909200459718704,0.05155395716428757,0.13441520929336548,0.04866829141974449,0.08379992842674255,0.0925460010766983,0.06448376923799515,0.041052091866731644,0.050604257732629776,0.18341699242591858,0.09713324904441833,0.18849694728851318,0.1077699139714241,0.172371968626976,0.04042641073465347,0.04750191047787666,0.31227439641952515,0.07018906623125076
1802late97,0.0506104975938797,0.15737049281597137,0.08301493525505066,0.0580773688852787,0.12924596667289734,0.09172132611274719,0.024335429072380066,0.1547519415616989,0.030102375894784927,0.29661136865615845,0.05068819969892502,0.07034006714820862,0.03890424966812134,0.12054434418678284,0.07878398895263672,0.06181071698665619,0.07111313939094543,0.08180475980043411,0.21443521976470947,0.16776978969573975,0.017489563673734665,0.0721450075507164,0.07837239652872086,0.06149747222661972,0.13266046345233917,0.188646137714386,0.07680100947618484,0.10274192690849304,0.14482055604457855,0.16563817858695984,0.0971333310008049,0.17960584163665771,0.15941999852657318,0.08142067492008209,0.0649750605225563,0.030026648193597794,0.3263225257396698,0.138580322265625,0.14513085782527924,0.2684018909931183,0.17907293140888214,0.3203376829624176,0.10822372883558273,0.2844444513320923,0.12307727336883545,0.1750127226114273,0.11924909055233002,0.07901586592197418,0.2055610865354538,0.0838925689458847,0.06803880631923676,0.044726744294166565,0.09312540292739868,0.0738048404455185,0.24135012924671173,0.12040668725967407,0.0682130828499794,0.1251060962677002,0.33432909846305847,0.12806357443332672,0.12134123593568802,0.06830897182226181,0.057411327958106995,0.18036548793315887,0.04842782020568848,0.041967734694480896,0.3146108388900757,0.2375006079673767,0.09600082784891129,0.054808225482702255,0.06329869478940964,0.049370117485523224,0.09889855980873108,0.03691355884075165,0.3077256977558136,0.14967411756515503,0.08380358666181564,0.17028476297855377,0.10589777678251266,0.07976958900690079,0.05802040174603462,0.16463831067085266,0.20113538205623627,0.16078749299049377,0.21213732659816742,0.1383126825094223,0.18389876186847687,0.056789521127939224,0.12480132281780243,0.0676334798336029,0.07675398886203766,0.016415484249591827,0.023245330899953842,0.12291961163282394,0.057289570569992065,0.06420647352933884,0.2545553147792816,0.30203691124916077,0.09571155905723572,0.23366396129131317,0.06789028644561768,0.10030049085617065,0.1679753065109253,0.14920419454574585,0.0863662138581276,0.07130791246891022,0.3818853795528412,0.20942017436027527,0.05309697240591049,0.14075660705566406,0.10885440558195114,0.05218576267361641,0.12748366594314575,0.047934871166944504,0.07803191989660263,0.0949496254324913,0.06808169931173325,0.03936738520860672,0.049891144037246704,0.17869852483272552,0.09321120381355286,0.18777628242969513,0.10696956515312195,0.16749721765518188,0.03810950368642807,0.04606318473815918,0.3062613010406494,0.07640759646892548
1802late83,0.05240563303232193,0.15496566891670227,0.08627139031887054,0.059673991054296494,0.12412314862012863,0.09448101371526718,0.023499371483922005,0.15269523859024048,0.03248877823352814,0.2976369857788086,0.05128188803792,0.07844554632902145,0.042979538440704346,0.12608590722084045,0.08015871047973633,0.06421925127506256,0.06961917132139206,0.08406578004360199,0.2190190702676773,0.1645464152097702,0.01804986596107483,0.07332625240087509,0.0759815201163292,0.059465307742357254,0.13158172369003296,0.19122451543807983,0.07999156415462494,0.11296159774065018,0.15520316362380981,0.16264736652374268,0.09403683245182037,0.18373312056064606,0.16541865468025208,0.0829041451215744,0.07324405759572983,0.02509254217147827,0.3223492205142975,0.13658194243907928,0.14737778902053833,0.2651718556880951,0.17792658507823944,0.3246549963951111,0.10517854243516922,0.2829132080078125,0.12786991894245148,0.18355578184127808,0.1152452826499939,0.086490198969841,0.21202339231967926,0.0812397450208664,0.07134845852851868,0.04555664211511612,0.08887611329555511,0.0782175213098526,0.23888272047042847,0.12044857442378998,0.06905510276556015,0.1346181035041809,0.3309517800807953,0.13186226785182953,0.12316714972257614,0.07309382408857346,0.056665658950805664,0.17831164598464966,0.04978285729885101,0.043136268854141235,0.3229219317436218,0.23784145712852478,0.09491462260484695,0.055725615471601486,0.07047178596258163,0.05040227994322777,0.10135368257761002,0.034627847373485565,0.3025572597980499,0.15160109102725983,0.08149973303079605,0.16854219138622284,0.10522912442684174,0.08192896842956543,0.05890565738081932,0.1609998196363449,0.20334576070308685,0.16492190957069397,0.21993884444236755,0.13684886693954468,0.1933879852294922,0.0623345710337162,0.12236489355564117,0.07645436376333237,0.0770476758480072,0.01963401585817337,0.024741997942328453,0.12232641875743866,0.06435568630695343,0.06924182176589966,0.25876280665397644,0.30059322714805603,0.0973081961274147,0.2373804748058319,0.06463257968425751,0.10555535554885864,0.16495148837566376,0.15209908783435822,0.09125836938619614,0.07837934046983719,0.3790892958641052,0.2060658186674118,0.05031503736972809,0.13966776430606842,0.10796970129013062,0.050076548010110855,0.1345209926366806,0.048477765172719955,0.07994351536035538,0.09435588121414185,0.06679457426071167,0.040093060582876205,0.05265627056360245,0.177572563290596,0.09912095963954926,0.18861445784568787,0.11010898649692535,0.1731814742088318,0.039469294250011444,0.05067243054509163,0.3109145760536194,0.06968732923269272
1802late82,0.05758802592754364,0.1521495282649994,0.08477224409580231,0.05667863041162491,0.127317875623703,0.08635744452476501,0.02237422950565815,0.1557685136795044,0.030435815453529358,0.29874199628829956,0.05116434395313263,0.07221942394971848,0.0364866778254509,0.12202142179012299,0.07678796350955963,0.06722526997327805,0.07165198773145676,0.09060601890087128,0.21513482928276062,0.1690400093793869,0.01952177844941616,0.0687837079167366,0.0758184865117073,0.05738913267850876,0.12912887334823608,0.18984730541706085,0.08164539188146591,0.10863707959651947,0.1476401537656784,0.16433048248291016,0.08954109996557236,0.17601335048675537,0.16710704565048218,0.08189848065376282,0.07049763202667236,0.02768668346107006,0.321012407541275,0.1372680366039276,0.146992489695549,0.267433226108551,0.1857551485300064,0.3185757100582123,0.10689051449298859,0.28108829259872437,0.12906478345394135,0.1847885251045227,0.11417863517999649,0.08705837279558182,0.2096201479434967,0.082292839884758,0.07445599138736725,0.04376661404967308,0.09562554955482483,0.0802115723490715,0.24035939574241638,0.12181118875741959,0.06948403269052505,0.13288640975952148,0.33163100481033325,0.13476985692977905,0.12820257246494293,0.07024016976356506,0.05545727163553238,0.18389832973480225,0.05057921260595322,0.041311848908662796,0.3177597224712372,0.23841290175914764,0.09952682256698608,0.055110637098550797,0.0683346688747406,0.048550594598054886,0.10103490948677063,0.0338011160492897,0.30434033274650574,0.15029345452785492,0.08067923039197922,0.16944147646427155,0.1124776154756546,0.0864720344543457,0.058468230068683624,0.16656963527202606,0.19846415519714355,0.1605357974767685,0.21900847554206848,0.1388801783323288,0.19021007418632507,0.056575194001197815,0.1202608123421669,0.07393470406532288,0.07465288788080215,0.019187379628419876,0.028719043359160423,0.12380040436983109,0.06334894150495529,0.07192981243133545,0.257280558347702,0.30143460631370544,0.10189177095890045,0.23647725582122803,0.0681075006723404,0.10528353601694107,0.16669213771820068,0.15965420007705688,0.0906166136264801,0.07581862807273865,0.37592047452926636,0.20968598127365112,0.05438115820288658,0.13626644015312195,0.10566312819719315,0.050253331661224365,0.1305324137210846,0.046304695308208466,0.08341407030820847,0.09325830638408661,0.07000501453876495,0.0413266085088253,0.05394815281033516,0.18292732536792755,0.0961059182882309,0.18866759538650513,0.10687929391860962,0.17411744594573975,0.039820436388254166,0.05115579813718796,0.31000757217407227,0.07131662964820862
1802late96,0.060382187366485596,0.16135068237781525,0.08373138308525085,0.05815758556127548,0.12782466411590576,0.09474702924489975,0.028557756915688515,0.16946038603782654,0.03346457704901695,0.30214381217956543,0.050702054053545,0.084012471139431,0.05898253992199898,0.13190922141075134,0.08798641711473465,0.06674239784479141,0.07311127334833145,0.09311439841985703,0.2140679508447647,0.1714419424533844,0.02221221849322319,0.07273568212985992,0.08091322332620621,0.06047787517309189,0.13005328178405762,0.19749249517917633,0.08033382147550583,0.11370072513818741,0.15269720554351807,0.16782699525356293,0.10400392860174179,0.18592697381973267,0.17040477693080902,0.0877717062830925,0.07109441608190536,0.02996644377708435,0.3256393074989319,0.14119480550289154,0.15495151281356812,0.275469034910202,0.18123924732208252,0.3250351548194885,0.10879699885845184,0.2855808734893799,0.1361485719680786,0.18334776163101196,0.11965876072645187,0.0919722318649292,0.214596226811409,0.08438236266374588,0.07475385814905167,0.04461607709527016,0.09342791140079498,0.0873287245631218,0.2384185642004013,0.12039384245872498,0.06508103013038635,0.14022941887378693,0.33879193663597107,0.13257090747356415,0.12905043363571167,0.07538986951112747,0.06463354080915451,0.180948406457901,0.05361673980951309,0.054674044251441956,0.3196943402290344,0.23858098685741425,0.09502919018268585,0.05754176527261734,0.08069250732660294,0.04931824654340744,0.10622724145650864,0.04459412023425102,0.2977575659751892,0.15236341953277588,0.08823607861995697,0.16987352073192596,0.09910502284765244,0.08675596117973328,0.06212663650512695,0.16206778585910797,0.20968134701251984,0.15861016511917114,0.22147014737129211,0.13723227381706238,0.20385830104351044,0.05777183920145035,0.1217704564332962,0.08113501965999603,0.07891682535409927,0.019759219139814377,0.028821323066949844,0.12875555455684662,0.058477435261011124,0.07273649424314499,0.2643609344959259,0.29993006587028503,0.10050755739212036,0.2401149719953537,0.07548315823078156,0.11517112702131271,0.1664854735136032,0.1531437784433365,0.08212809264659882,0.08058922737836838,0.3792570233345032,0.21296057105064392,0.054271992295980453,0.1352231204509735,0.11182793229818344,0.05330857262015343,0.14078474044799805,0.05304599925875664,0.07005820423364639,0.09198924899101257,0.07045728713274002,0.04672104865312576,0.05551491305232048,0.17860718071460724,0.10098572075366974,0.18979841470718384,0.11003522574901581,0.17939823865890503,0.041134368628263474,0.055412422865629196,0.3160208761692047,0.07223701477050781
1803lateDisease8,0.07400394976139069,0.1504616141319275,0.06678728014230728,0.04972409829497337,0.13067689538002014,0.09538207203149796,0.021442923694849014,0.17219941318035126,0.028590796515345573,0.285247266292572,0.04670374467968941,0.0764026939868927,0.03638434782624245,0.12542538344860077,0.08057992905378342,0.06377753615379333,0.07282634824514389,0.08331229537725449,0.17832204699516296,0.18645642697811127,0.023684434592723846,0.089593805372715,0.08515744656324387,0.053843751549720764,0.12092508375644684,0.20786185562610626,0.0793495699763298,0.10145478695631027,0.1287538707256317,0.17046567797660828,0.12009252607822418,0.19732829928398132,0.13900507986545563,0.08679216355085373,0.05676841735839844,0.027856675907969475,0.34236663579940796,0.14204397797584534,0.16112428903579712,0.2773684561252594,0.21534010767936707,0.29152098298072815,0.11882579326629639,0.26989302039146423,0.1270439326763153,0.1725751906633377,0.11374647170305252,0.08970116078853607,0.20320194959640503,0.08706033229827881,0.07656989246606827,0.056449878960847855,0.10363931208848953,0.09574738144874573,0.24614571034908295,0.10677970945835114,0.06010424345731735,0.12366854399442673,0.34986913204193115,0.14619028568267822,0.13803711533546448,0.0726780891418457,0.07294472306966782,0.16358797252178192,0.05018945410847664,0.05435361713171005,0.3392861485481262,0.24728833138942719,0.09588494151830673,0.07213887572288513,0.07155865430831909,0.05636679008603096,0.09336737543344498,0.053416840732097626,0.3101080656051636,0.1564520299434662,0.1099202111363411,0.17395450174808502,0.08754976838827133,0.0778202936053276,0.06475789099931717,0.16421784460544586,0.1920633465051651,0.1492786407470703,0.22415389120578766,0.1420535445213318,0.17543968558311462,0.0556434728205204,0.1516929715871811,0.05989585444331169,0.07164201140403748,0.025773627683520317,0.044200483709573746,0.12647870182991028,0.058706022799015045,0.08176236599683762,0.2526536285877228,0.2989436089992523,0.11030584573745728,0.23429825901985168,0.0643400177359581,0.10305590182542801,0.1807248741388321,0.15727101266384125,0.09758830070495605,0.08092975616455078,0.38781505823135376,0.20686309039592743,0.0724615529179573,0.1415761560201645,0.11121255159378052,0.05622829869389534,0.12390802055597305,0.04764088615775108,0.07001609355211258,0.11113807559013367,0.07624349743127823,0.04356927052140236,0.06569447368383408,0.18799592554569244,0.10896527022123337,0.1895410418510437,0.12429207563400269,0.16111785173416138,0.05495452508330345,0.052694037556648254,0.2989836037158966,0.07170712202787399
1793ready89,0.05561083182692528,0.16210708022117615,0.08337254822254181,0.05309062823653221,0.12910613417625427,0.0981748178601265,0.025102203711867332,0.166669100522995,0.033254075795412064,0.29865124821662903,0.049743857234716415,0.07576396316289902,0.06410212069749832,0.12986601889133453,0.08509593456983566,0.061029501259326935,0.06503777205944061,0.09283691644668579,0.21050691604614258,0.16750210523605347,0.023326052352786064,0.07735702395439148,0.085975281894207,0.0677594318985939,0.11968324333429337,0.19144879281520844,0.07694801688194275,0.10690177232027054,0.15059489011764526,0.16535133123397827,0.10444147139787674,0.1775783896446228,0.1697322130203247,0.09330379217863083,0.07086622714996338,0.02777458168566227,0.3328090310096741,0.1370892971754074,0.1504892110824585,0.2757389545440674,0.1946934163570404,0.32281091809272766,0.11051982641220093,0.280609667301178,0.13475516438484192,0.17268076539039612,0.12951645255088806,0.08780758827924728,0.21170870959758759,0.08330520242452621,0.07274671643972397,0.05017935484647751,0.09232834726572037,0.08159074187278748,0.244049072265625,0.1278061866760254,0.0651557669043541,0.13322144746780396,0.33446288108825684,0.1283963918685913,0.13032099604606628,0.07138238847255707,0.07316309958696365,0.17996221780776978,0.0510852113366127,0.059248004108667374,0.3150371313095093,0.23249389231204987,0.09702631831169128,0.07201530039310455,0.07550336420536041,0.052178606390953064,0.0955340564250946,0.055606670677661896,0.2993219196796417,0.14879420399665833,0.08723808825016022,0.16969409584999084,0.10519208014011383,0.07781561464071274,0.06363612413406372,0.15544182062149048,0.20133695006370544,0.15890872478485107,0.2166006863117218,0.13149479031562805,0.20181427896022797,0.057374972850084305,0.12467541545629501,0.07302510738372803,0.07866254448890686,0.019536281004548073,0.037223659455776215,0.12852352857589722,0.05741061270236969,0.06238098815083504,0.263658732175827,0.3017536699771881,0.09471812099218369,0.2398514449596405,0.08021949976682663,0.1115245595574379,0.16601574420928955,0.16081088781356812,0.07781415432691574,0.08309436589479446,0.3857884705066681,0.2195688635110855,0.05778846889734268,0.13666395843029022,0.11010193079710007,0.04936991631984711,0.13714145123958588,0.05050570145249367,0.0754203349351883,0.10206956416368484,0.07065228372812271,0.049258287996053696,0.05742185190320015,0.17236186563968658,0.10186707228422165,0.19040195643901825,0.11315259337425232,0.16883812844753265,0.04246150702238083,0.056086719036102295,0.3105789124965668,0.06991840153932571
1793ready76,0.05878245830535889,0.1688956618309021,0.08208920806646347,0.05142180621623993,0.13154524564743042,0.09205823391675949,0.021597936749458313,0.16369037330150604,0.032915156334638596,0.30038657784461975,0.05066301301121712,0.07112383097410202,0.05895977094769478,0.12849779427051544,0.08198931813240051,0.05814724415540695,0.06176561862230301,0.0912473276257515,0.20352765917778015,0.16978207230567932,0.02293553575873375,0.07689720392227173,0.08935299515724182,0.06833240389823914,0.11702261865139008,0.1903202384710312,0.07341504096984863,0.09745810180902481,0.14217588305473328,0.16502387821674347,0.10074819624423981,0.1769750863313675,0.16985313594341278,0.08875682950019836,0.06825591623783112,0.026674069464206696,0.3348815441131592,0.13436444103717804,0.1457277536392212,0.2763961851596832,0.19315212965011597,0.31385308504104614,0.10514359921216965,0.27740633487701416,0.13168157637119293,0.17664770781993866,0.1254989355802536,0.0842561423778534,0.20928502082824707,0.08211629837751389,0.07022859901189804,0.04893939569592476,0.09171376377344131,0.08138485997915268,0.24155950546264648,0.12328632920980453,0.06184515357017517,0.12809139490127563,0.33422860503196716,0.12567821145057678,0.12658023834228516,0.0700514167547226,0.07111994922161102,0.17651508748531342,0.04827551171183586,0.056298281997442245,0.320663720369339,0.2335745245218277,0.09817138314247131,0.06837746500968933,0.07340382784605026,0.05297660827636719,0.09132999926805496,0.054625727236270905,0.3047509789466858,0.1445653885602951,0.08477605134248734,0.16781586408615112,0.0964667797088623,0.0778324156999588,0.06181620433926582,0.15281708538532257,0.20271924138069153,0.15467236936092377,0.21983757615089417,0.1291320025920868,0.1950664073228836,0.06011197715997696,0.12212470918893814,0.06991422921419144,0.0739125907421112,0.017670486122369766,0.03837864473462105,0.1285422146320343,0.05151991546154022,0.05772479996085167,0.26436716318130493,0.3018392324447632,0.09400225430727005,0.23802155256271362,0.0750979483127594,0.1118832677602768,0.16821134090423584,0.15616337954998016,0.07118616253137589,0.08066000044345856,0.3843262195587158,0.22082248330116272,0.05752501264214516,0.13431747257709503,0.10671846568584442,0.049067169427871704,0.13318005204200745,0.0512162521481514,0.06883612275123596,0.10139842331409454,0.07041840255260468,0.04403291642665863,0.057929228991270065,0.1723770797252655,0.10437177121639252,0.1890183836221695,0.11304288357496262,0.16769173741340637,0.04264780506491661,0.05737844482064247,0.3037012815475464,0.0687464252114296
1793ready77,0.06755605340003967,0.16723881661891937,0.08749352395534515,0.0607256256043911,0.13071858882904053,0.08804088830947876,0.026428595185279846,0.17078374326229095,0.03814670443534851,0.3034254014492035,0.050597019493579865,0.06577859818935394,0.05996885150671005,0.13547411561012268,0.0903252437710762,0.06756775081157684,0.07413610816001892,0.10454657673835754,0.21749767661094666,0.16696089506149292,0.031650908291339874,0.07174865156412125,0.08650559931993484,0.06573892384767532,0.12714014947414398,0.19927221536636353,0.08007998019456863,0.11226646602153778,0.1561553180217743,0.17132288217544556,0.10851362347602844,0.18727920949459076,0.1762416958808899,0.08536852151155472,0.07635758072137833,0.03193311765789986,0.32945531606674194,0.13814975321292877,0.15654583275318146,0.2756150960922241,0.18979652225971222,0.327055960893631,0.10792948305606842,0.28860849142074585,0.1399194747209549,0.1824243813753128,0.13643096387386322,0.09030023217201233,0.22036920487880707,0.08596588671207428,0.08261612802743912,0.052375342696905136,0.0981898158788681,0.09058272838592529,0.24129442870616913,0.13266442716121674,0.0655965581536293,0.14061444997787476,0.3352678418159485,0.13799172639846802,0.13276925683021545,0.07434077560901642,0.07129468023777008,0.1829349249601364,0.05878770723938942,0.06519492715597153,0.31934985518455505,0.2385973185300827,0.10283281654119492,0.06321460008621216,0.08774098753929138,0.04994012415409088,0.09915898740291595,0.053902748972177505,0.2948905825614929,0.15442997217178345,0.0894087553024292,0.17217695713043213,0.12202610075473785,0.0875917449593544,0.06621420383453369,0.1615401804447174,0.20801834762096405,0.16076473891735077,0.22045527398586273,0.13621357083320618,0.20757219195365906,0.0554928295314312,0.11760804802179337,0.0800100564956665,0.08518444001674652,0.021313268691301346,0.03320647403597832,0.13099969923496246,0.05898824334144592,0.06729196757078171,0.2660330832004547,0.3063499927520752,0.09796352684497833,0.24199973046779633,0.08763474225997925,0.11843446642160416,0.16770969331264496,0.16855847835540771,0.07659813016653061,0.0871160626411438,0.38056129217147827,0.21551857888698578,0.06528627127408981,0.1368456482887268,0.11064749211072922,0.053124360740184784,0.13738176226615906,0.05536370351910591,0.07175498455762863,0.09803157299757004,0.06764300167560577,0.054377686232328415,0.057660192251205444,0.17385558784008026,0.10226405411958694,0.1909247785806656,0.11485368758440018,0.17632058262825012,0.04107753559947014,0.058308012783527374,0.3202871084213257,0.07132202386856079
